subject,session,run,decoder,study,trial,pre_gap_s,n_channels_used,trial_dur_s,exponent_low,exponent_high,whole_head_exponent,relative_alpha_power,relative_delta_power,spectral_edge_95,spectral_entropy,lempel_ziv,mu_c3,mu_c4,mu_mean,mu_lateralisation,emg_index,mean_dist,median_dist,frac_within,vel_alignment
S10,Se01,R01,AR,Main,2,3.24,11,60.0,1.5593926493046077,1.5337946925711958,1.541131476294446,0.25494593455886194,0.3948706369952338,16.91471047836124,0.6854219355912646,0.252213038547228,0.22179305923275577,0.28761130712387956,0.25470218317831766,-0.12920628922337163,0.034300030859557955,0.4166760000118603,0.40171386231717365,0.106,-0.04507352401907531
S10,Se01,R01,AR,Main,3,3.24,11,60.0,1.4431254112883303,2.4784728887384904,1.5415344678774616,0.39805818722558084,0.33888012612838436,20.197010668280065,0.671156652881663,0.252213038547228,0.4950584357936424,0.39805818722558084,0.4465583115096116,0.10860871477248693,0.05139293146950074,0.32589260511728596,0.2824380817004357,0.12333333333333334,0.1598994293465943
S10,Se01,R01,AR,Main,4,3.28,11,60.0,1.2422858032704402,1.9757937395155156,1.3496004798955374,0.47317477677622316,0.2061045091296887,18.793087340727308,0.6252545036578481,0.2412472542625659,0.47317477677622316,0.41317703860063,0.4431759076884266,0.06769065864674033,0.046925685072283334,0.32798354767818866,0.29909747602385817,0.02666666666666667,0.02795966048838768
S10,Se01,R02,AR,Main,0,2.321,11,60.0,1.3174984953797837,1.8652269726607713,1.4069038395889903,0.31096532088812706,0.41612276343023624,18.742495542512053,0.6486819349057822,0.21931568569324172,0.4335122357875374,0.2929148074375013,0.36321352161251935,0.1935465228907793,0.03082114536616335,0.31335644185884803,0.2918958022076503,0.07133333333333333,0.11610212118192229
S10,Se01,R02,AR,Main,1,3.24,11,60.0,1.1795289234620678,1.9792487781912014,1.4317825664728503,0.32036972243068135,0.4124628458060768,20.72968879537987,0.6720707156410881,0.21931568569324172,0.33738979400027,0.356627345121128,0.34700856956069903,-0.027719129739666136,0.06140538482488632,0.4568415622278599,0.4255411116534427,0.02666666666666667,0.15122858312329523
S10,Se01,R02,AR,Main,2,3.24,11,60.04,1.3088253476823821,1.8920973570315736,1.4753232552026598,0.43111216110119766,0.26860652158239173,22.169090665805463,0.6731445714281036,0.21383279355091067,0.43111216110119766,0.39935316305091023,0.4152326620760539,0.038242413170848366,0.05109638157721366,0.35743498809007973,0.33400748155157584,0.09993337774816789,0.17116618943734507
S10,Se01,R02,AR,Main,3,3.24,11,59.96,1.334561830661597,2.6404224832109335,1.3662973203124624,0.39880357511886755,0.24733494620060842,21.188841913058518,0.6783148552476174,0.27414460711655214,0.5579402565054605,0.3854592091236081,0.4716997328145343,0.1828292824682069,0.04573759919425102,0.44262532165166557,0.40037737300742476,0.02134756504336224,0.12608051726276523
S10,Se01,R02,AR,Main,4,3.24,11,60.0,1.718201587510448,1.9483788231313048,1.706239613628469,0.3287566350997243,0.4572235807088354,19.885684926882295,0.5714229135311629,0.18641833283925546,0.5061699051368245,0.31464617995199146,0.410408042544408,0.23333329921782575,0.05427202202135965,0.3139394140530856,0.30908675572595007,0.08,0.14825077783105578
S10,Se01,R03,AR,Main,0,2.321,11,60.0,1.6553613544531747,0.35171076341362945,1.7196914598469635,0.16641553162739076,0.5147905733333636,20.28402528344606,0.6556699580164543,0.2631788228318901,0.10858153700614781,0.2386113628418696,0.1735964499240087,-0.3745175258268298,0.047083066746282404,0.3042695216675289,0.2945991041027902,0.08733333333333333,0.11699769466074394
S10,Se01,R03,AR,Main,1,3.24,11,60.0,1.4427474008502075,2.6330795150063224,1.3539370615313397,0.3132248407117018,0.34732476697981884,24.89558777065119,0.6906031713638618,0.28511039140121425,0.26508091275500667,0.2888846075207815,0.2769827601378941,-0.04296963239503481,0.09321643931797942,0.306343766622573,0.2772410054033052,0.08666666666666667,0.08317792899403575
